,residue,split,target
28619,1y26.X.44,val,['0009113']
28620,1y26.X.45,val,['0009113']
28621,1y26.X.46,val,['0009113']
28622,1y26.X.47,val,['0009113']
28623,1y26.X.48,val,['0009113']
28624,1y26.X.49,val,['0009113']
28625,1y26.X.50,val,['0009113']
28626,1y26.X.51,val,['0009113']
28627,1y26.X.52,val,['0009113']
28628,1y26.X.53,val,['0009113']
28629,1y26.X.54,val,['0009113']
28630,1y26.X.55,val,['0009113']
28631,1y26.X.56,val,['0009113']
28632,1y26.X.57,val,['0009113']
28633,1y26.X.58,val,['0009113']
28634,1y26.X.59,val,['0009113']
28635,1y26.X.60,val,['0009113']
28636,1y26.X.61,val,['0009113']
28637,1y26.X.62,val,['0009113']
28638,1y26.X.63,val,['0009113']
28639,1y26.X.64,val,['0009113']
28640,1y26.X.65,val,['0009113']
28641,1y26.X.66,val,['0009113']
28642,1y26.X.67,val,['0009113']
28643,1y26.X.68,val,['0009113']
28644,1y26.X.69,val,['0009113']
28645,1y26.X.70,val,['0009113']
28646,1y26.X.71,val,['0009113']
28647,1y26.X.72,val,['0009113']
28648,1y26.X.73,val,['0009113']
28649,1y26.X.74,val,['0009113']
28650,1y26.X.75,val,['0009113']
28651,1y26.X.76,val,['0009113']
28652,1y26.X.77,val,['0009113']
28653,1y26.X.78,val,['0009113']
28654,1y26.X.79,val,['0009113']
28655,1y26.X.80,val,['0009113']
28656,1y26.X.81,val,['0009113']
28657,4feo.B.16,train,['0009113']
28658,4feo.B.15,train,['0009113']
28659,4feo.B.17,train,['0009113']
28660,4feo.B.18,train,['0009113']
28661,4feo.B.19,train,['0009113']
28662,4feo.B.20,train,['0009113']
28663,4feo.B.21,train,['0009113']
28664,4feo.B.22,train,['0009113']
28665,4feo.B.23,train,['0009113']
28666,4feo.B.24,train,['0009113']
28667,4feo.B.25,train,['0009113']
28668,4feo.B.26,train,['0009113']
28669,4feo.B.27,train,['0009113']
28670,4feo.B.28,train,['0009113']
28671,4feo.B.29,train,['0009113']
28672,4feo.B.30,train,['0009113']
28673,4feo.B.31,train,['0009113']
28674,4feo.B.32,train,['0009113']
28675,4feo.B.33,train,['0009113']
28676,4feo.B.34,train,['0009113']
28677,4feo.B.35,train,['0009113']
28678,4feo.B.36,train,['0009113']
28679,4feo.B.37,train,['0009113']
28680,4feo.B.38,train,['0009113']
28681,4feo.B.39,train,['0009113']
28682,4feo.B.40,train,['0009113']
28683,4feo.B.41,train,['0009113']
28684,4feo.B.42,train,['0009113']
28685,4feo.B.43,train,['0009113']
28686,4feo.B.44,train,['0009113']
28687,4feo.B.45,train,['0009113']
28688,4feo.B.46,train,['0009113']
28689,4feo.B.47,train,['0009113']
28690,4feo.B.48,train,['0009113']
28691,4feo.B.49,train,['0009113']
28692,4feo.B.50,train,['0009113']
28693,4feo.B.51,train,['0009113']
28694,4feo.B.52,train,['0009113']
28695,4feo.B.53,train,['0009113']
28696,4feo.B.54,train,['0009113']
28697,4feo.B.55,train,['0009113']
28698,4feo.B.56,train,['0009113']
28699,4feo.B.57,train,['0009113']
28700,4feo.B.58,train,['0009113']
28701,4feo.B.59,train,['0009113']
28702,4feo.B.60,train,['0009113']
28703,4feo.B.61,train,['0009113']
28704,4feo.B.62,train,['0009113']
28705,4feo.B.63,train,['0009113']
28706,4feo.B.64,train,['0009113']
28707,4feo.B.65,train,['0009113']
28708,4feo.B.66,train,['0009113']
28709,4feo.B.67,train,['0009113']
28710,4feo.B.68,train,['0009113']
28711,4feo.B.69,train,['0009113']
28712,4feo.B.70,train,['0009113']
28713,4feo.B.71,train,['0009113']
28714,4feo.B.72,train,['0009113']
28715,4feo.B.73,train,['0009113']
28716,4feo.B.74,train,['0009113']
28717,4feo.B.75,train,['0009113']
28718,4feo.B.76,train,['0009113']
28719,4feo.B.77,train,['0009113']
28720,4feo.B.78,train,['0009113']
28721,4feo.B.79,train,['0009113']
28722,4feo.B.80,train,['0009113']
28723,4feo.B.81,train,['0009113']
28724,4fej.B.16,train,['0009113']
28725,4fej.B.15,train,['0009113']
28726,4fej.B.17,train,['0009113']
28727,4fej.B.18,train,['0009113']
28728,4fej.B.19,train,['0009113']
28729,4fej.B.20,train,['0009113']
28730,4fej.B.21,train,['0009113']
28731,4fej.B.22,train,['0009113']
28732,4fej.B.23,train,['0009113']
28733,4fej.B.24,train,['0009113']
28734,4fej.B.25,train,['0009113']
28735,4fej.B.26,train,['0009113']
28736,4fej.B.27,train,['0009113']
28737,4fej.B.28,train,['0009113']
28738,4fej.B.29,train,['0009113']
28739,4fej.B.30,train,['0009113']
28740,4fej.B.31,train,['0009113']
28741,4fej.B.32,train,['0009113']
28742,4fej.B.33,train,['0009113']
28743,4fej.B.34,train,['0009113']
28744,4fej.B.35,train,['0009113']
28745,4fej.B.36,train,['0009113']
28746,4fej.B.37,train,['0009113']
28747,4fej.B.38,train,['0009113']
28748,4fej.B.39,train,['0009113']
28749,4fej.B.40,train,['0009113']
28750,4fej.B.41,train,['0009113']
28751,4fej.B.42,train,['0009113']
28752,4fej.B.43,train,['0009113']
28753,4fej.B.44,train,['0009113']
28754,4fej.B.45,train,['0009113']
28755,4fej.B.46,train,['0009113']
28756,4fej.B.47,train,['0009113']
28757,4fej.B.48,train,['0009113']
28758,4fej.B.49,train,['0009113']
28759,4fej.B.50,train,['0009113']
28760,4fej.B.51,train,['0009113']
28761,4fej.B.52,train,['0009113']
28762,4fej.B.53,train,['0009113']
28763,4fej.B.54,train,['0009113']
28764,4fej.B.55,train,['0009113']
28765,4fej.B.56,train,['0009113']
28766,4fej.B.57,train,['0009113']
28767,4fej.B.58,train,['0009113']
28768,4fej.B.59,train,['0009113']
28769,4fej.B.60,train,['0009113']
28770,4fej.B.61,train,['0009113']
28771,4fej.B.62,train,['0009113']
28772,4fej.B.63,train,['0009113']
28773,4fej.B.64,train,['0009113']
28774,4fej.B.65,train,['0009113']
28775,4fej.B.66,train,['0009113']
28776,4fej.B.67,train,['0009113']
28777,4fej.B.68,train,['0009113']
28778,4fej.B.69,train,['0009113']
28779,4fej.B.70,train,['0009113']
28780,4fej.B.71,train,['0009113']
28781,4fej.B.72,train,['0009113']
28782,4fej.B.73,train,['0009113']
28783,4fej.B.74,train,['0009113']
28784,4fej.B.75,train,['0009113']
28785,4fej.B.76,train,['0009113']
28786,4fej.B.77,train,['0009113']
28787,4fej.B.78,train,['0009113']
28788,4fej.B.79,train,['0009113']
28789,4fej.B.80,train,['0009113']
28790,4fej.B.81,train,['0009113']
28791,2xnw.A.17,train,['0009113']
28792,2xnw.A.16,train,['0009113']
28793,2xnw.A.18,train,['0009113']
28794,2xnw.A.19,train,['0009113']
28795,2xnw.A.20,train,['0009113']
28796,2xnw.A.21,train,['0009113']
28797,2xnw.A.22,train,['0009113']
28798,2xnw.A.23,train,['0009113']
28799,2xnw.A.24,train,['0009113']
28800,2xnw.A.25,train,['0009113']
28801,2xnw.A.26,train,['0009113']
28802,2xnw.A.27,train,['0009113']
28803,2xnw.A.28,train,['0009113']
28804,2xnw.A.29,train,['0009113']
28805,2xnw.A.30,train,['0009113']
28806,2xnw.A.31,train,['0009113']
28807,2xnw.A.32,train,['0009113']
28808,2xnw.A.33,train,['0009113']
28809,2xnw.A.34,train,['0009113']
28810,2xnw.A.35,train,['0009113']
28811,2xnw.A.36,train,['0009113']
28812,2xnw.A.37,train,['0009113']
28813,2xnw.A.38,train,['0009113']
28814,2xnw.A.39,train,['0009113']
28815,2xnw.A.40,train,['0009113']
28816,2xnw.A.41,train,['0009113']
28817,2xnw.A.42,train,['0009113']
28818,2xnw.A.43,train,['0009113']
28819,2xnw.A.44,train,['0009113']
28820,2xnw.A.45,train,['0009113']
28821,2xnw.A.46,train,['0009113']
28822,2xnw.A.47,train,['0009113']
28823,2xnw.A.48,train,['0009113']
28824,2xnw.A.49,train,['0009113']
28825,2xnw.A.50,train,['0009113']
28826,2xnw.A.51,train,['0009113']
28827,2xnw.A.52,train,['0009113']
28828,2xnw.A.53,train,['0009113']
28829,2xnw.A.54,train,['0009113']
28830,2xnw.A.55,train,['0009113']
28831,2xnw.A.56,train,['0009113']
28832,2xnw.A.57,train,['0009113']
28833,2xnw.A.58,train,['0009113']
28834,2xnw.A.59,train,['0009113']
28835,2xnw.A.60,train,['0009113']
28836,2xnw.A.61,train,['0009113']
28837,2xnw.A.62,train,['0009113']
28838,2xnw.A.63,train,['0009113']
28839,2xnw.A.64,train,['0009113']
28840,2xnw.A.65,train,['0009113']
28841,2xnw.A.66,train,['0009113']
28842,2xnw.A.67,train,['0009113']
28843,2xnw.A.68,train,['0009113']
28844,2xnw.A.69,train,['0009113']
28845,2xnw.A.70,train,['0009113']
28846,2xnw.A.71,train,['0009113']
28847,2xnw.A.72,train,['0009113']
28848,2xnw.A.73,train,['0009113']
28849,2xnw.A.74,train,['0009113']
28850,2xnw.A.75,train,['0009113']
28851,2xnw.A.76,train,['0009113']
28852,2xnw.A.77,train,['0009113']
28853,2xnw.A.78,train,['0009113']
28854,2xnw.A.79,train,['0009113']
28855,2xnw.A.80,train,['0009113']
28856,4fel.B.16,train,['0009113']
28857,4fel.B.15,train,['0009113']
28858,4fel.B.17,train,['0009113']
28859,4fel.B.18,train,['0009113']
28860,4fel.B.19,train,['0009113']
28861,4fel.B.20,train,['0009113']
28862,4fel.B.21,train,['0009113']
28863,4fel.B.22,train,['0009113']
28864,4fel.B.23,train,['0009113']
28865,4fel.B.24,train,['0009113']
28866,4fel.B.25,train,['0009113']
28867,4fel.B.26,train,['0009113']
28868,4fel.B.27,train,['0009113']
28869,4fel.B.28,train,['0009113']
28870,4fel.B.29,train,['0009113']
28871,4fel.B.30,train,['0009113']
28872,4fel.B.31,train,['0009113']
28873,4fel.B.32,train,['0009113']
28874,4fel.B.33,train,['0009113']
28875,4fel.B.34,train,['0009113']
28876,4fel.B.35,train,['0009113']
28877,4fel.B.36,train,['0009113']
28878,4fel.B.37,train,['0009113']
28879,4fel.B.38,train,['0009113']
28880,4fel.B.39,train,['0009113']
28881,4fel.B.40,train,['0009113']
28882,4fel.B.41,train,['0009113']
28883,4fel.B.42,train,['0009113']
28884,4fel.B.43,train,['0009113']
28885,4fel.B.44,train,['0009113']
28886,4fel.B.45,train,['0009113']
28887,4fel.B.46,train,['0009113']
28888,4fel.B.47,train,['0009113']
28889,4fel.B.48,train,['0009113']
28890,4fel.B.49,train,['0009113']
28891,4fel.B.50,train,['0009113']
28892,4fel.B.51,train,['0009113']
28893,4fel.B.52,train,['0009113']
28894,4fel.B.53,train,['0009113']
28895,4fel.B.54,train,['0009113']
28896,4fel.B.55,train,['0009113']
28897,4fel.B.56,train,['0009113']
28898,4fel.B.57,train,['0009113']
28899,4fel.B.58,train,['0009113']
28900,4fel.B.59,train,['0009113']
28901,4fel.B.60,train,['0009113']
28902,4fel.B.61,train,['0009113']
28903,4fel.B.62,train,['0009113']
28904,4fel.B.63,train,['0009113']
28905,4fel.B.64,train,['0009113']
28906,4fel.B.65,train,['0009113']
28907,4fel.B.66,train,['0009113']
28908,4fel.B.67,train,['0009113']
28909,4fel.B.68,train,['0009113']
28910,4fel.B.69,train,['0009113']
28911,4fel.B.70,train,['0009113']
28912,4fel.B.71,train,['0009113']
28913,4fel.B.72,train,['0009113']
28914,4fel.B.73,train,['0009113']
28915,4fel.B.74,train,['0009113']
28916,4fel.B.75,train,['0009113']
28917,4fel.B.76,train,['0009113']
28918,4fel.B.77,train,['0009113']
28919,4fel.B.78,train,['0009113']
28920,4fel.B.79,train,['0009113']
28921,4fel.B.80,train,['0009113']
28922,4fel.B.81,train,['0009113']
28923,3gao.A.16,train,['0009113']
28924,3gao.A.15,train,['0009113']
28925,3gao.A.17,train,['0009113']
28926,3gao.A.18,train,['0009113']
28927,3gao.A.19,train,['0009113']
28928,3gao.A.20,train,['0009113']
28929,3gao.A.21,train,['0009113']
28930,3gao.A.22,train,['0009113']
28931,3gao.A.23,train,['0009113']
28932,3gao.A.24,train,['0009113']
28933,3gao.A.25,train,['0009113']
28934,3gao.A.26,train,['0009113']
28935,3gao.A.27,train,['0009113']
28936,3gao.A.28,train,['0009113']
28937,3gao.A.29,train,['0009113']
28938,3gao.A.30,train,['0009113']
28939,3gao.A.31,train,['0009113']
28940,3gao.A.32,train,['0009113']
28941,3gao.A.33,train,['0009113']
28942,3gao.A.34,train,['0009113']
28943,3gao.A.35,train,['0009113']
28944,3gao.A.36,train,['0009113']
28945,3gao.A.37,train,['0009113']
28946,3gao.A.38,train,['0009113']
28947,3gao.A.39,train,['0009113']
28948,3gao.A.40,train,['0009113']
28949,3gao.A.41,train,['0009113']
28950,3gao.A.42,train,['0009113']
28951,3gao.A.43,train,['0009113']
28952,3gao.A.44,train,['0009113']
28953,3gao.A.45,train,['0009113']
28954,3gao.A.46,train,['0009113']
28955,3gao.A.47,train,['0009113']
28956,3gao.A.48,train,['0009113']
28957,3gao.A.49,train,['0009113']
28958,3gao.A.50,train,['0009113']
28959,3gao.A.51,train,['0009113']
28960,3gao.A.52,train,['0009113']
28961,3gao.A.53,train,['0009113']
28962,3gao.A.54,train,['0009113']
28963,3gao.A.55,train,['0009113']
28964,3gao.A.56,train,['0009113']
28965,3gao.A.57,train,['0009113']
28966,3gao.A.58,train,['0009113']
28967,3gao.A.59,train,['0009113']
28968,3gao.A.60,train,['0009113']
28969,3gao.A.61,train,['0009113']
28970,3gao.A.62,train,['0009113']
28971,3gao.A.63,train,['0009113']
28972,3gao.A.64,train,['0009113']
28973,3gao.A.65,train,['0009113']
28974,3gao.A.66,train,['0009113']
28975,3gao.A.67,train,['0009113']
28976,3gao.A.68,train,['0009113']
28977,3gao.A.69,train,['0009113']
28978,3gao.A.70,train,['0009113']
28979,3gao.A.71,train,['0009113']
28980,3gao.A.72,train,['0009113']
28981,3gao.A.73,train,['0009113']
28982,3gao.A.74,train,['0009113']
28983,3gao.A.75,train,['0009113']
28984,3gao.A.76,train,['0009113']
28985,3gao.A.77,train,['0009113']
28986,3gao.A.78,train,['0009113']
28987,3gao.A.79,train,['0009113']
28988,3gao.A.80,train,['0009113']
28989,3gao.A.81,train,['0009113']
28990,2b57.A.17,train,['0009113']
28991,2b57.A.16,train,['0009113']
28992,2b57.A.18,train,['0009113']
28993,2b57.A.19,train,['0009113']
28994,2b57.A.20,train,['0009113']
28995,2b57.A.21,train,['0009113']
28996,2b57.A.22,train,['0009113']
28997,2b57.A.23,train,['0009113']
28998,2b57.A.24,train,['0009113']
28999,2b57.A.25,train,['0009113']
29000,2b57.A.26,train,['0009113']
29001,2b57.A.27,train,['0009113']
29002,2b57.A.28,train,['0009113']
29003,2b57.A.29,train,['0009113']
29004,2b57.A.30,train,['0009113']
29005,2b57.A.31,train,['0009113']
29006,2b57.A.32,train,['0009113']
29007,2b57.A.33,train,['0009113']
29008,2b57.A.34,train,['0009113']
29009,2b57.A.35,train,['0009113']
29010,2b57.A.36,train,['0009113']
29011,2b57.A.37,train,['0009113']
29012,2b57.A.38,train,['0009113']
29013,2b57.A.39,train,['0009113']
29014,2b57.A.40,train,['0009113']
29015,2b57.A.41,train,['0009113']
29016,2b57.A.42,train,['0009113']
29017,2b57.A.43,train,['0009113']
29018,2b57.A.44,train,['0009113']
29019,2b57.A.45,train,['0009113']
29020,2b57.A.46,train,['0009113']
29021,2b57.A.47,train,['0009113']
29022,2b57.A.48,train,['0009113']
29023,2b57.A.49,train,['0009113']
29024,2b57.A.50,train,['0009113']
29025,2b57.A.51,train,['0009113']
29026,2b57.A.52,train,['0009113']
29027,2b57.A.53,train,['0009113']
29028,2b57.A.54,train,['0009113']
29029,2b57.A.55,train,['0009113']
29030,2b57.A.56,train,['0009113']
29031,2b57.A.57,train,['0009113']
29032,2b57.A.58,train,['0009113']
29033,2b57.A.59,train,['0009113']
29034,2b57.A.60,train,['0009113']
29035,2b57.A.61,train,['0009113']
29036,2b57.A.62,train,['0009113']
29037,2b57.A.63,train,['0009113']
29038,2b57.A.64,train,['0009113']
29039,2b57.A.65,train,['0009113']
29040,2b57.A.66,train,['0009113']
29041,2b57.A.67,train,['0009113']
29042,2b57.A.68,train,['0009113']
29043,2b57.A.69,train,['0009113']
29044,2b57.A.70,train,['0009113']
29045,2b57.A.71,train,['0009113']
29046,2b57.A.72,train,['0009113']
29047,2b57.A.73,train,['0009113']
29048,2b57.A.74,train,['0009113']
29049,2b57.A.75,train,['0009113']
29050,2b57.A.76,train,['0009113']
29051,2b57.A.77,train,['0009113']
29052,2b57.A.78,train,['0009113']
29053,2b57.A.79,train,['0009113']
29054,2b57.A.80,train,['0009113']
29055,6vwv.B.23,train,['0009113']
29056,6vwv.B.48,train,['0009113']
29057,6vwv.B.57,train,['0009113']
29058,6vwv.B.19,train,['0009113']
29059,6vwv.B.52,train,['0009113']
29060,6vwv.B.71,train,['0009113']
29061,6vwv.B.31,train,['0009113']
29062,6vwv.B.32,train,['0009113']
29063,6vwv.B.74,train,['0009113']
29064,6vwv.B.81,train,['0009113']
29065,6vwv.B.67,train,['0009113']
29066,6vwv.B.14,train,['0009113']
29067,6vwv.B.28,train,['0009113']
29068,6vwv.B.34,train,['0009113']
29069,6vwv.B.24,train,['0009113']
29070,6vwv.B.55,train,['0009113']
29071,6vwv.B.64,train,['0009113']
29072,6vwv.B.59,train,['0009113']
29073,6vwv.B.18,train,['0009113']
29074,6vwv.B.68,train,['0009113']
29075,6vwv.B.50,train,['0009113']
29076,6vwv.B.51,train,['0009113']
29077,6vwv.B.17,train,['0009113']
29078,6vwv.B.16,train,['0009113']
29079,6vwv.B.61,train,['0009113']
29080,6vwv.B.47,train,['0009113']
29081,6vwv.B.72,train,['0009113']
29082,6vwv.B.77,train,['0009113']
29083,6vwv.B.58,train,['0009113']
29084,6vwv.B.79,train,['0009113']
29085,6vwv.B.25,train,['0009113']
29086,6vwv.B.66,train,['0009113']
29087,6vwv.B.53,train,['0009113']
29088,6vwv.B.40,train,['0009113']
29089,6vwv.B.44,train,['0009113']
29090,6vwv.B.29,train,['0009113']
29091,6vwv.B.33,train,['0009113']
29092,6vwv.B.46,train,['0009113']
29093,6vwv.B.22,train,['0009113']
29094,6vwv.B.65,train,['0009113']
29095,6vwv.B.76,train,['0009113']
29096,6vwv.B.78,train,['0009113']
29097,6vwv.B.35,train,['0009113']
29098,6vwv.B.69,train,['0009113']
29099,6vwv.B.73,train,['0009113']
29100,6vwv.B.49,train,['0009113']
29101,6vwv.B.38,train,['0009113']
29102,6vwv.B.63,train,['0009113']
29103,6vwv.B.43,train,['0009113']
29104,6vwv.B.60,train,['0009113']
29105,6vwv.B.15,train,['0009113']
29106,6vwv.B.26,train,['0009113']
29107,6vwv.B.75,train,['0009113']
29108,6vwv.B.30,train,['0009113']
29109,6vwv.B.62,train,['0009113']
29110,6vwv.B.41,train,['0009113']
29111,6vwv.B.82,train,['0009113']
29112,6vwv.B.27,train,['0009113']
29113,6vwv.B.45,train,['0009113']
29114,6vwv.B.70,train,['0009113']
29115,6vwv.B.80,train,['0009113']
29116,6vwv.B.37,train,['0009113']
29117,6vwv.B.56,train,['0009113']
29118,6vwv.B.21,train,['0009113']
29119,6vwv.B.39,train,['0009113']
29120,6vwv.B.54,train,['0009113']
29121,6vwv.B.42,train,['0009113']
29122,6vwv.B.20,train,['0009113']
29123,6vwv.B.36,train,['0009113']
29124,6vwv.A.18,train,['0009113']
29125,6vwv.A.76,train,['0009113']
29126,6vwv.A.36,train,['0009113']
29127,6vwv.A.69,train,['0009113']
29128,6vwv.A.47,train,['0009113']
29129,6vwv.A.49,train,['0009113']
29130,6vwv.A.48,train,['0009113']
29131,6vwv.A.62,train,['0009113']
29132,6vwv.A.54,train,['0009113']
29133,6vwv.A.17,train,['0009113']
29134,6vwv.A.53,train,['0009113']
29135,6vwv.A.66,train,['0009113']
29136,6vwv.A.56,train,['0009113']
29137,6vwv.A.70,train,['0009113']
29138,6vwv.A.35,train,['0009113']
29139,6vwv.A.74,train,['0009113']
29140,6vwv.A.46,train,['0009113']
29141,6vwv.A.23,train,['0009113']
29142,6vwv.A.61,train,['0009113']
29143,6vwv.A.65,train,['0009113']
29144,6vwv.A.52,train,['0009113']
29145,6vwv.A.28,train,['0009113']
29146,6vwv.A.45,train,['0009113']
29147,6vwv.A.26,train,['0009113']
29148,6vwv.A.30,train,['0009113']
29149,6vwv.A.29,train,['0009113']
29150,6vwv.A.50,train,['0009113']
29151,6vwv.A.31,train,['0009113']
29152,6vwv.A.58,train,['0009113']
29153,6vwv.A.82,train,['0009113']
29154,6vwv.A.15,train,['0009113']
29155,6vwv.A.77,train,['0009113']
29156,6vwv.A.33,train,['0009113']
29157,6vwv.A.78,train,['0009113']
29158,6vwv.A.38,train,['0009113']
29159,6vwv.A.24,train,['0009113']
29160,6vwv.A.39,train,['0009113']
29161,6vwv.A.67,train,['0009113']
29162,6vwv.A.71,train,['0009113']
29163,6vwv.A.32,train,['0009113']
29164,6vwv.A.40,train,['0009113']
29165,6vwv.A.51,train,['0009113']
29166,6vwv.A.59,train,['0009113']
29167,6vwv.A.73,train,['0009113']
29168,6vwv.A.20,train,['0009113']
29169,6vwv.A.81,train,['0009113']
29170,6vwv.A.79,train,['0009113']
29171,6vwv.A.25,train,['0009113']
29172,6vwv.A.41,train,['0009113']
29173,6vwv.A.57,train,['0009113']
29174,6vwv.A.63,train,['0009113']
29175,6vwv.A.72,train,['0009113']
29176,6vwv.A.22,train,['0009113']
29177,6vwv.A.42,train,['0009113']
29178,6vwv.A.16,train,['0009113']
29179,6vwv.A.37,train,['0009113']
29180,6vwv.A.80,train,['0009113']
29181,6vwv.A.43,train,['0009113']
29182,6vwv.A.27,train,['0009113']
29183,6vwv.A.14,train,['0009113']
29184,6vwv.A.19,train,['0009113']
29185,6vwv.A.75,train,['0009113']
29186,6vwv.A.60,train,['0009113']
29187,6vwv.A.64,train,['0009113']
29188,6vwv.A.44,train,['0009113']
29189,6vwv.A.34,train,['0009113']
29190,6vwv.A.21,train,['0009113']
29191,6vwv.A.55,train,['0009113']
29192,6vwv.A.68,train,['0009113']
29193,2ees.A.16,train,['0009113']
29194,2ees.A.15,train,['0009113']
29195,2ees.A.17,train,['0009113']
29196,2ees.A.18,train,['0009113']
29197,2ees.A.19,train,['0009113']
29198,2ees.A.20,train,['0009113']
29199,2ees.A.21,train,['0009113']
29200,2ees.A.22,train,['0009113']
29201,2ees.A.23,train,['0009113']
29202,2ees.A.24,train,['0009113']
29203,2ees.A.25,train,['0009113']
29204,2ees.A.26,train,['0009113']
29205,2ees.A.27,train,['0009113']
29206,2ees.A.28,train,['0009113']
29207,2ees.A.29,train,['0009113']
29208,2ees.A.30,train,['0009113']
29209,2ees.A.31,train,['0009113']
29210,2ees.A.32,train,['0009113']
29211,2ees.A.33,train,['0009113']
29212,2ees.A.34,train,['0009113']
29213,2ees.A.35,train,['0009113']
29214,2ees.A.36,train,['0009113']
29215,2ees.A.37,train,['0009113']
29216,2ees.A.38,train,['0009113']
29217,2ees.A.39,train,['0009113']
29218,2ees.A.40,train,['0009113']
29219,2ees.A.41,train,['0009113']
29220,2ees.A.42,train,['0009113']
29221,2ees.A.43,train,['0009113']
29222,2ees.A.44,train,['0009113']
29223,2ees.A.45,train,['0009113']
29224,2ees.A.46,train,['0009113']
29225,2ees.A.47,train,['0009113']
29226,2ees.A.48,train,['0009113']
29227,2ees.A.49,train,['0009113']
29228,2ees.A.50,train,['0009113']
29229,2ees.A.51,train,['0009113']
29230,2ees.A.52,train,['0009113']
29231,2ees.A.53,train,['0009113']
29232,2ees.A.54,train,['0009113']
