,residue,split,target
6952,6g90.1.548,train,False
6953,6g90.1.162,train,False
6954,6g90.1.553,train,False
6955,6g90.1.9,train,False
6956,6g90.I.9,train,False
6957,6g90.1.14,train,False
6958,6g90.1.547,train,False
6959,6g90.1.15,train,False
6960,6g90.1.164,train,False
6961,6g90.1.56,train,False
6962,6g90.1.160,train,False
6963,6g90.1.27,train,False
6964,6g90.1.156,train,False
6965,6g90.1.172,train,False
6966,6g90.1.42,train,False
6967,6g90.1.60,train,False
6968,6g90.1.20,train,False
6969,6g90.I.7,train,False
6970,6g90.1.154,train,False
6971,6g90.1.7,train,False
6972,6g90.1.152,train,False
6973,6g90.I.6,train,False
6974,6g90.1.8,train,False
6975,6g90.1.35,train,False
6976,6g90.1.551,train,False
6977,6g90.1.23,train,False
6978,6g90.1.542,train,False
6979,6g90.1.21,train,False
6980,6g90.1.173,train,False
6981,6g90.1.562,train,False
6982,6g90.1.6,train,True
6983,6g90.1.170,train,False
6984,6g90.1.167,train,False
6985,6g90.1.538,train,False
6986,6g90.1.58,train,False
6987,6g90.I.1,train,False
6988,6g90.1.161,train,False
6989,6g90.1.24,train,False
6990,6g90.1.30,train,False
6991,6g90.1.47,train,False
6992,6g90.1.557,train,False
6993,6g90.I.10,train,False
6994,6g90.I.3,train,False
6995,6g90.1.39,train,False
6996,6g90.1.5,train,True
6997,6g90.I.8,train,False
6998,6g90.1.17,train,False
6999,6g90.1.41,train,False
7000,6g90.1.543,train,False
7001,6g90.1.564,train,False
7002,6g90.1.155,train,False
7003,6g90.1.54,train,False
7004,6g90.1.168,train,False
7005,6g90.1.45,train,False
7006,6g90.1.549,train,False
7007,6g90.1.169,train,False
7008,6g90.1.59,train,False
7009,6g90.1.28,train,False
7010,6g90.1.545,train,False
7011,6g90.1.53,train,False
7012,6g90.1.19,train,False
7013,6g90.1.1,train,False
7014,6g90.1.26,train,False
7015,6g90.1.559,train,False
7016,6g90.1.16,train,False
7017,6g90.I.5,train,False
7018,6g90.1.11,train,False
7019,6g90.1.541,train,False
7020,6g90.1.540,train,False
7021,6g90.1.32,train,False
7022,6g90.1.34,train,False
7023,6g90.I.2,train,False
7024,6g90.1.61,train,False
7025,6g90.1.555,train,False
7026,6g90.1.29,train,False
7027,6g90.1.44,train,False
7028,6g90.1.18,train,False
7029,6g90.1.25,train,False
7030,6g90.1.4,train,False
7031,6g90.1.544,train,False
7032,6g90.1.13,train,False
7033,6g90.1.3,train,False
7034,6g90.1.57,train,False
7035,6g90.1.52,train,False
7036,6g90.1.157,train,False
7037,6g90.1.558,train,False
7038,6g90.1.43,train,False
7039,6g90.1.38,train,False
7040,6g90.I.4,train,False
7041,6g90.1.153,train,False
7042,6g90.1.163,train,False
7043,6g90.1.560,train,False
7044,6g90.1.546,train,False
7045,6g90.1.37,train,False
7046,6g90.1.550,train,False
7047,6g90.1.31,train,False
7048,6g90.1.40,train,False
7049,6g90.1.10,train,False
7050,6g90.1.171,train,False
7051,6g90.1.2,train,False
7052,6g90.1.48,train,False
7053,6g90.1.563,train,False
7054,6g90.1.561,train,False
7055,6g90.1.556,train,False
7056,6g90.1.12,train,False
7057,6g90.1.36,train,False
7058,6g90.I.71,train,False
7059,6g90.I.57,train,False
7060,6g90.I.61,train,False
7061,6g90.2.65,train,False
7062,6g90.2.81,train,False
7063,6g90.2.43,train,False
7064,6g90.I.76,train,False
7065,6g90.2.63,train,False
7066,6g90.2.44,train,True
7067,6g90.2.46,train,False
7068,6g90.2.84,train,False
7069,6g90.2.52,train,False
7070,6g90.I.64,train,False
7071,6g90.2.68,train,False
7072,6g90.2.48,train,False
7073,6g90.I.75,train,False
7074,6g90.2.70,train,False
7075,6g90.I.60,train,False
7076,6g90.2.54,train,False
7077,6g90.2.34,train,False
7078,6g90.2.39,train,False
7079,6g90.2.64,train,False
7080,6g90.I.78,train,False
7081,6g90.I.68,train,False
7082,6g90.2.66,train,False
7083,6g90.2.57,train,False
7084,6g90.2.82,train,False
7085,6g90.I.59,train,False
7086,6g90.I.58,train,False
7087,6g90.2.59,train,False
7088,6g90.2.69,train,False
7089,6g90.2.38,train,False
7090,6g90.I.70,train,False
7091,6g90.2.67,train,False
7092,6g90.2.86,train,False
7093,6g90.2.62,train,False
7094,6g90.2.61,train,False
7095,6g90.I.74,train,False
7096,6g90.I.72,train,False
7097,6g90.I.65,train,False
7098,6g90.2.41,train,False
7099,6g90.I.69,train,False
7100,6g90.2.30,train,False
7101,6g90.2.45,train,False
7102,6g90.2.40,train,False
7103,6g90.I.62,train,False
7104,6g90.2.50,train,False
7105,6g90.I.73,train,False
7106,6g90.I.77,train,False
7107,6g90.2.36,train,False
7108,6g90.2.55,train,False
7109,6g90.2.33,train,False
7110,6g90.2.32,train,False
7111,6g90.2.71,train,False
7112,6g90.2.53,train,False
7113,6g90.I.67,train,False
7114,6g90.2.35,train,True
7115,6g90.2.31,train,False
7116,6g90.2.56,train,False
7117,6g90.2.60,train,False
7118,6g90.2.79,train,False
7119,6g90.I.79,train,False
7120,6g90.2.80,train,False
7121,6g90.2.37,train,False
7122,6g90.2.51,train,False
7123,6g90.2.58,train,False
7124,6g90.2.72,train,False
7125,6g90.I.66,train,False
7126,6g90.2.73,train,False
7127,6g90.2.49,train,False
7128,6g90.2.83,train,False
7129,6g90.2.42,train,True
7130,6g90.I.63,train,False
7131,6g90.2.85,train,False
7132,6g90.2.47,train,False
7133,6hc5.A.2,val,False
7134,6hc5.A.1,val,False
7135,6hc5.A.3,val,False
7136,6hc5.A.4,val,False
7137,6hc5.A.5,val,False
7138,6hc5.A.6,val,False
7139,6hc5.A.7,val,False
7140,6hc5.A.8,val,False
7141,6hc5.A.9,val,False
7142,6hc5.A.10,val,False
7143,6hc5.A.11,val,False
7144,6hc5.A.12,val,False
7145,6hc5.A.13,val,False
7146,6hc5.A.14,val,False
7147,6hc5.A.15,val,False
7148,6hc5.A.16,val,False
7149,6hc5.A.17,val,True
7150,6hc5.A.18,val,False
7151,6kwr.B.583,test,False
7152,6kwr.B.582,test,False
7153,6kwr.B.584,test,False
7154,6kwr.B.585,test,False
7155,6kwr.B.586,test,False
7156,6kwr.B.587,test,False
7157,6kwr.B.588,test,False
7158,6kwr.B.589,test,False
7159,6kwr.B.593,test,False
7160,6kwr.B.592,test,False
7161,6kwr.B.594,test,False
7162,6kwr.B.595,test,False
7163,6kwr.B.596,test,False
7164,6kwr.B.597,test,False
7165,6kwr.B.598,test,False
7166,6kwr.B.599,test,False
7167,6kwr.B.600,test,False
7168,6kwr.B.601,test,False
7169,6kwr.B.602,test,False
7170,6kwr.B.603,test,False
7171,6kwr.B.604,test,False
7172,6kwr.B.605,test,False
7173,6kwr.B.606,test,False
7174,6kwr.B.607,test,False
7175,6kwr.B.608,test,False
7176,6kwr.B.609,test,False
7177,6kwr.B.610,test,False
7178,6kwr.B.611,test,False
7179,6kwr.C.696,test,False
7180,6kwr.C.695,test,False
7181,6kwr.C.697,test,False
7182,6kwr.C.698,test,False
7183,6kwr.C.699,test,False
7184,6kwr.C.700,test,False
7185,6kwr.C.701,test,True
7186,6q8v.A.2,train,False
7187,6q8v.A.1,train,False
7188,6q8v.A.3,train,False
7189,6q8v.A.4,train,False
7190,6q8v.A.5,train,False
7191,6q8v.A.6,train,False
7192,6q8v.A.7,train,False
7193,6q8v.A.8,train,True
7194,6q8v.A.9,train,False
7195,6q8v.A.10,train,False
7196,6q8v.A.11,train,False
7197,6q8v.A.12,train,False
7198,6q8v.A.13,train,False
7199,6q8v.A.14,train,False
7200,6q8v.A.15,train,False
7201,6q8v.A.16,train,False
7202,6q8v.A.17,train,False
7203,6q8v.A.18,train,False
7204,6q8v.A.19,train,False
7205,6r47.A.3,test,False
7206,6r47.A.2,test,False
7207,6r47.A.4,test,False
7208,6r47.A.5,test,False
7209,6r47.A.6,test,False
7210,6r47.A.7,test,False
7211,6r47.A.8,test,False
7212,6r47.A.9,test,False
7213,6r47.A.10,test,False
7214,6r47.A.11,test,False
7215,6r47.A.12,test,False
7216,6r47.A.13,test,False
7217,6r47.A.14,test,False
7218,6r47.A.15,test,False
7219,6r47.A.16,test,False
7220,6r47.A.17,test,False
7221,6r47.A.18,test,False
7222,6r47.A.19,test,False
7223,6r47.A.20,test,False
7224,6r47.A.21,test,False
7225,6r47.A.22,test,False
7226,6r47.A.23,test,False
7227,6r47.A.24,test,False
7228,6r47.A.25,test,False
7229,6r47.A.26,test,False
7230,6r47.A.27,test,False
7231,6r47.A.28,test,False
7232,6r47.A.29,test,False
7233,6r47.A.30,test,False
7234,6r47.A.31,test,False
7235,6r47.A.32,test,False
7236,6r47.A.33,test,False
7237,6r47.A.34,test,False
7238,6r47.A.35,test,False
7239,6r47.A.36,test,True
7240,6r47.A.37,test,False
7241,6r47.A.38,test,False
7242,6r47.A.39,test,False
7243,6r47.A.40,test,False
7244,6r47.A.41,test,False
7245,6r47.A.42,test,False
7246,6r47.A.43,test,False
7247,6r47.A.44,test,False
7248,6r47.A.45,test,False
7249,6r47.A.46,test,False
7250,6r47.A.47,test,False
7251,6r47.A.48,test,False
7252,6r47.A.49,test,False
7253,6r47.A.50,test,False
7254,6r47.A.51,test,False
7255,6r47.B.53,test,False
7256,6r47.B.52,test,False
7257,6r47.B.54,test,False
7258,6r47.B.55,test,False
7259,6r47.B.56,test,False
7260,6r47.B.57,test,False
7261,6r47.B.58,test,False
7262,6r47.B.59,test,False
7263,6r47.B.60,test,False
7264,6r47.B.61,test,False
7265,6r47.B.62,test,False
7266,6r47.B.63,test,False
7267,6r47.B.64,test,False
7268,6r47.B.65,test,False
7269,6r47.B.66,test,False
7270,6rti.X.2,val,False
7271,6rti.X.1,val,False
7272,6rti.X.3,val,False
7273,6rti.X.4,val,False
7274,6rti.X.5,val,True
7275,6rti.X.6,val,True
7276,6rti.X.7,val,False
7277,6rti.X.8,val,False
7278,6rti.X.9,val,False
7279,6rti.X.10,val,False
7280,6rti.X.11,val,False
7281,6rti.X.12,val,False
7282,6rti.X.13,val,False
7283,6rti.X.14,val,False
7284,6rti.X.15,val,True
7285,6rti.X.16,val,True
7286,6rti.X.17,val,True
7287,6rti.X.18,val,False
7288,6rti.X.19,val,False
7289,6rti.X.20,val,True
7290,6rti.X.21,val,True
7291,6rti.X.22,val,True
7292,6rti.X.23,val,True
7293,6rti.X.24,val,True
7294,6rti.X.25,val,False
7295,6rti.X.26,val,True
7296,6rti.X.27,val,False
7297,6rti.X.28,val,True
7298,6rti.X.29,val,True
7299,6rti.X.30,val,False
7300,6rti.X.31,val,False
7301,6rti.X.32,val,False
7302,6rti.X.33,val,True
7303,6rti.X.34,val,True
7304,6rti.X.35,val,True
7305,6rti.X.36,val,False
7306,6rti.X.37,val,True
7307,6rti.X.38,val,False
7308,6rti.X.39,val,True
7309,6rti.X.40,val,True
7310,6rti.X.41,val,True
7311,6rti.X.42,val,True
7312,6rti.X.43,val,True
7313,6sga.CA.603,test,False
7314,6sga.CA.555,test,False
7315,6sga.CA.576,test,False
7316,6sga.CA.561,test,False
7317,6sga.CA.595,test,False
7318,6sga.CA.567,test,False
7319,6sga.CA.589,test,False
7320,6sga.CA.600,test,False
7321,6sga.CA.564,test,False
7322,6sga.CA.598,test,False
7323,6sga.CA.604,test,False
7324,6sga.CA.606,test,False
7325,6sga.CA.563,test,False
7326,6sga.CA.619,test,False
7327,6sga.CA.569,test,False
7328,6sga.CA.580,test,False
7329,6sga.CA.559,test,False
7330,6sga.CA.579,test,False
7331,6sga.CA.612,test,False
7332,6sga.CA.594,test,False
7333,6sga.CA.608,test,False
7334,6sga.CA.556,test,False
7335,6sga.CA.591,test,False
7336,6sga.CA.593,test,False
7337,6sga.CA.557,test,False
7338,6sga.CA.562,test,False
7339,6sga.CA.582,test,False
7340,6sga.CA.616,test,False
7341,6sga.CA.613,test,False
7342,6sga.CA.558,test,False
7343,6sga.CA.577,test,False
7344,6sga.CA.575,test,False
7345,6sga.CA.609,test,False
7346,6sga.CA.597,test,False
7347,6sga.CA.618,test,False
7348,6sga.CA.617,test,False
7349,6sga.CA.599,test,False
7350,6sga.CA.602,test,False
7351,6sga.CA.573,test,False
7352,6sga.CA.607,test,False
7353,6sga.CA.581,test,False
7354,6sga.CA.588,test,False
7355,6sga.CA.587,test,False
7356,6sga.CA.601,test,False
7357,6sga.CA.560,test,False
7358,6sga.CA.583,test,False
7359,6sga.CA.554,test,False
7360,6sga.CA.568,test,False
7361,6sga.CA.592,test,False
7362,6sga.CA.572,test,False
7363,6sga.CA.590,test,False
7364,6sga.CA.610,test,False
7365,6sga.CA.574,test,False
7366,6sga.CA.596,test,False
7367,6sga.CA.585,test,False
7368,6sga.CA.615,test,False
7369,6sga.CA.584,test,False
7370,6sga.CA.566,test,False
7371,6sga.CA.570,test,False
7372,6sga.CA.578,test,False
7373,6sga.CA.620,test,True
7374,6sga.CA.611,test,False
7375,6sga.CA.614,test,False
7376,6sga.CA.605,test,False
7377,6sga.CA.565,test,False
7378,6sga.CA.571,test,False
7379,6sga.CA.586,test,False
7380,6skg.Aa.968,train,False
7381,6skg.Aa.973,train,False
7382,6skg.Aa.979,train,False
7383,6skg.Aa.971,train,False
7384,6skg.Aa.966,train,False
7385,6skg.Aa.962,train,False
7386,6skg.Aa.967,train,False
7387,6skg.Aa.959,train,False
7388,6skg.Aa.961,train,False
7389,6skg.Aa.955,train,False
7390,6skg.Aa.963,train,True
7391,6skg.Aa.969,train,False
7392,6skg.Aa.964,train,False
7393,6skg.Aa.977,train,False
7394,6skg.Aa.965,train,False
7395,6skg.Aa.976,train,False
7396,6skg.Aa.978,train,False
7397,6skg.Aa.972,train,False
7398,6skg.Aa.970,train,False
7399,6skg.Aa.974,train,False
7400,6skg.Aa.958,train,False
7401,6skg.Aa.956,train,False
7402,6skg.Aa.957,train,False
7403,6skg.Aa.975,train,False
7404,6skg.Aa.960,train,False
7405,6swe.2.894,train,False
7406,6swe.2.893,train,False
7407,6swe.2.895,train,False
7408,6swe.2.896,train,False
7409,6swe.2.897,train,False
7410,6swe.2.898,train,False
7411,6swe.2.899,train,False
7412,6swe.2.900,train,False
7413,6swe.2.901,train,False
7414,6swe.2.902,train,False
7415,6swe.2.903,train,False
7416,6swe.2.904,train,False
7417,6swe.2.905,train,False
7418,6swe.2.906,train,False
7419,6swe.2.907,train,False
7420,6swe.2.908,train,False
7421,6swe.2.909,train,False
7422,6swe.2.910,train,False
7423,6swe.2.911,train,False
7424,6swe.2.912,train,False
7425,6swe.2.913,train,False
7426,6swe.2.914,train,False
7427,6swe.2.915,train,False
7428,6swe.2.916,train,False
7429,6swe.2.917,train,False
7430,6swe.2.918,train,False
7431,6swe.2.919,train,False
7432,6swe.2.920,train,False
7433,6swe.2.921,train,False
7434,6swe.2.922,train,False
7435,6swe.2.923,train,False
7436,6swe.2.924,train,False
7437,6swe.2.925,train,False
7438,6swe.2.926,train,False
7439,6swe.2.927,train,False
7440,6swe.2.928,train,False
7441,6swe.2.929,train,False
7442,6swe.2.930,train,False
7443,6swe.2.931,train,False
7444,6swe.2.932,train,False
7445,6swe.2.933,train,False
7446,6swe.2.934,train,False
7447,6swe.2.935,train,False
7448,6swe.2.936,train,False
7449,6swe.2.937,train,False
7450,6swe.2.938,train,True
7451,6swe.2.939,train,True
7452,6swe.2.940,train,False
7453,6swe.2.941,train,False
7454,6swe.2.942,train,False
7455,6swe.2.943,train,False
7456,6swe.2.944,train,False
7457,6swe.2.945,train,False
7458,6swe.2.946,train,False
7459,6swe.2.947,train,False
7460,6swe.2.948,train,False
7461,6swe.2.949,train,False
7462,6swe.2.950,train,False
7463,6swe.2.951,train,False
7464,6swe.2.952,train,False
7465,6swe.2.953,train,False
7466,6swe.2.954,train,False
7467,6swe.2.955,train,False
7468,6swe.2.956,train,False
7469,6swe.2.957,train,True
7470,6swe.2.958,train,False
7471,6swe.2.959,train,False
7472,6swe.2.960,train,False
7473,6swe.2.961,train,False
7474,6swe.2.962,train,False
7475,6swe.2.963,train,False
7476,6swe.2.964,train,False
7477,6swe.2.965,train,False
7478,6swe.2.966,train,False
7479,6swe.2.967,train,False
7480,6swe.2.968,train,False
7481,6swe.2.969,train,False
7482,6swe.2.970,train,False
7483,6swe.2.971,train,False
7484,6swe.2.972,train,False
7485,6swe.2.973,train,False
7486,6swe.2.974,train,False
7487,6swe.2.975,train,False
7488,6swe.2.976,train,False
7489,6swe.2.977,train,False
7490,6swe.2.978,train,False
7491,6swe.2.979,train,False
7492,6swe.2.980,train,False
7493,6swe.2.981,train,False
7494,6swe.2.982,train,False
7495,6swe.2.983,train,False
7496,6swe.2.984,train,False
7497,6swe.2.985,train,False
7498,6swe.2.986,train,False
7499,6swe.2.987,train,False
7500,6swe.2.988,train,False
7501,6swe.2.989,train,False
7502,6swe.2.990,train,False
7503,6swe.2.991,train,False
7504,6swe.2.992,train,False
7505,6swe.2.993,train,False
7506,6swe.2.994,train,False
7507,6swe.2.995,train,False
7508,6swe.2.996,train,False
7509,6swe.2.997,train,False
7510,6swe.2.998,train,False
7511,6swe.2.999,train,False
7512,6swe.2.1000,train,False
7513,6swe.2.1001,train,False
7514,6swe.2.1002,train,False
7515,6swe.2.1003,train,False
7516,6swe.2.1004,train,False
7517,6swe.2.1005,train,False
7518,6swe.2.1006,train,False
7519,6swe.2.1007,train,False
7520,6swe.2.1008,train,False
7521,6swe.2.1009,train,False
7522,6swe.2.1010,train,False
7523,6swe.2.1011,train,False
7524,6swe.2.1012,train,False
7525,6swe.2.1013,train,False
7526,6swe.2.1014,train,False
7527,6swe.2.1015,train,False
7528,6swe.2.1016,train,False
7529,6swe.2.1017,train,False
7530,6swe.2.1018,train,False
7531,6swe.2.1019,train,False
7532,6swe.2.1020,train,False
7533,6swe.2.1021,train,False
7534,6swe.2.1022,train,False
7535,6swe.2.1023,train,False
7536,6swe.2.1024,train,False
7537,6swe.2.1025,train,False
7538,6swe.2.1026,train,False
7539,6swe.2.1027,train,False
7540,6swe.2.1028,train,True
7541,6swe.2.1029,train,False
7542,6swe.2.1030,train,False
7543,6swe.2.1031,train,False
7544,6swe.2.1032,train,False
7545,6swe.2.1033,train,False
7546,6swe.2.1034,train,False
7547,6swe.2.1035,train,False
7548,6swe.2.1036,train,False
7549,6swe.2.1037,train,False
7550,6swe.2.1048,train,False
7551,6swe.2.1047,train,False
7552,6swe.2.1049,train,False
7553,6swe.2.1050,train,False
7554,6swe.2.1051,train,False
7555,6swe.2.1052,train,False
7556,6swe.2.1053,train,False
7557,6swe.2.1054,train,False
7558,6swe.2.1055,train,False
7559,6swe.2.1056,train,False
7560,6swe.2.1057,train,False
7561,6swe.2.1058,train,False
7562,6swe.2.1059,train,False
7563,6swe.2.1060,train,False
7564,6swe.2.1061,train,False
7565,6swe.2.1062,train,False
7566,6swe.2.1063,train,False
7567,6swe.2.1064,train,False
7568,6swe.2.1065,train,False
7569,6swe.2.1066,train,False
7570,6swe.2.1067,train,False
7571,6swe.2.1068,train,False
7572,6swe.2.1069,train,False
7573,6swe.2.1070,train,False
7574,6swe.2.1071,train,False
7575,6swe.2.1072,train,False
7576,6swe.2.1073,train,False
7577,6swe.2.1074,train,False
7578,6swe.2.1075,train,False
7579,6swe.2.1076,train,False
7580,6swe.2.1077,train,False
7581,6swe.2.1078,train,False
7582,6swe.2.1079,train,False
7583,6swe.2.1080,train,False
7584,6swe.2.1081,train,False
7585,6swe.2.1082,train,False
7586,6swe.2.1083,train,False
7587,6swe.2.1084,train,False
7588,6swe.2.1085,train,False
7589,6swe.2.1086,train,False
7590,6swe.2.1087,train,False
7591,6swe.2.1088,train,False
7592,6swe.2.1089,train,False
7593,6swe.2.1090,train,False
7594,6swe.2.1091,train,False
7595,6swe.2.1092,train,False
7596,6swe.2.1093,train,False
7597,6swe.2.1094,train,False
7598,6swe.2.1095,train,False
7599,6swe.2.1096,train,False
7600,6swe.2.1097,train,False
7601,6swe.2.1098,train,False
7602,6swe.2.1099,train,False
7603,6swe.2.1100,train,False
7604,6swe.2.1101,train,False
7605,6swe.2.1102,train,False
7606,6swe.2.1103,train,False
7607,6swe.2.1104,train,False
7608,6swe.2.1105,train,False
7609,6swe.2.1106,train,False
7610,6swe.2.1107,train,False
7611,6swe.2.1108,train,False
7612,6swe.2.1109,train,False
7613,6swe.2.1110,train,False
7614,6swe.2.1111,train,False
7615,6swe.2.1112,train,False
7616,6swe.2.1113,train,False
7617,6swe.2.1114,train,False
7618,6swe.2.1115,train,False
7619,6swe.2.1116,train,False
7620,6swe.2.1117,train,False
7621,6swe.2.1118,train,False
7622,6swe.2.1119,train,False
7623,6swe.2.1120,train,False
7624,6swe.2.1121,train,False
7625,6swe.2.1122,train,False
7626,6swe.2.1123,train,False
7627,6swe.2.1124,train,False
7628,6swe.2.1125,train,False
7629,6swe.2.1126,train,False
7630,6swe.2.1127,train,False
7631,6swe.2.1128,train,False
7632,6swe.2.1129,train,False
7633,6swe.2.1130,train,False
7634,6swe.2.1131,train,False
7635,6swe.2.1132,train,False
7636,6swe.2.1133,train,False
7637,6swe.2.1134,train,False
7638,6swe.2.1135,train,False
7639,6swe.2.1136,train,False
7640,6swe.2.1137,train,False
7641,6swe.2.1138,train,False
7642,6swe.2.1139,train,False
7643,6swe.2.1140,train,False
7644,6swe.2.1141,train,False
7645,6swe.2.1142,train,False
7646,6swe.2.1143,train,False
7647,6swe.2.1144,train,False
7648,6swe.2.1145,train,False
7649,6swe.2.1146,train,False
7650,6swe.2.1147,train,True
7651,6swe.2.1148,train,False
7652,6swe.2.1149,train,False
7653,6swe.2.1150,train,False
7654,6swe.2.1151,train,False
7655,6swe.2.1152,train,False
7656,6swe.2.1153,train,False
7657,6swe.2.1154,train,False
7658,6swe.2.1155,train,False
7659,6swe.2.1156,train,False
7660,6swe.2.1157,train,False
7661,6swe.2.1158,train,False
7662,6swe.2.1159,train,False
7663,6swe.2.1160,train,False
7664,6swe.2.1161,train,False
7665,6swe.2.1162,train,False
7666,6swe.2.1163,train,False
7667,6swe.2.1164,train,False
7668,6swe.2.1165,train,False
7669,6swe.2.1166,train,False
7670,6swe.2.1167,train,False
7671,6swe.2.1168,train,False
7672,6swe.2.1169,train,False
7673,6swe.2.1170,train,False
7674,6swe.2.1171,train,False
7675,6swe.2.1172,train,False
7676,6swe.2.1173,train,False
7677,6swe.2.1174,train,False
7678,6swe.2.1175,train,False
7679,6swe.2.1176,train,False
7680,6swe.2.1177,train,False
7681,6swe.2.1178,train,False
7682,6swe.2.1179,train,False
7683,6swe.2.1180,train,False
7684,6swe.2.1181,train,False
7685,6swe.2.1182,train,False
7686,6swe.2.1183,train,False
7687,6swe.2.1184,train,True
7688,6swe.2.1185,train,False
7689,6swe.2.1186,train,False
7690,6swe.2.1187,train,False
7691,6swe.2.1188,train,False
7692,6swe.2.1189,train,False
7693,6swe.2.1190,train,False
7694,6swe.2.1191,train,False
7695,6swe.2.1192,train,False
7696,6swe.2.1193,train,True
7697,6swe.2.1194,train,False
7698,6swe.2.1195,train,False
7699,6swe.2.1196,train,False
7700,6swe.2.1197,train,False
7701,6swe.2.1198,train,False
7702,6swe.2.1199,train,False
7703,6swe.2.1200,train,False
7704,6swe.2.1201,train,False
7705,6swe.2.1202,train,True
7706,6swe.2.1203,train,False
7707,6swe.2.1204,train,False
7708,6swe.2.1205,train,False
7709,6swe.2.1206,train,False
7710,6swe.2.1207,train,False
7711,6swe.2.1208,train,False
7712,6swe.2.1209,train,False
7713,6swe.2.1210,train,False
7714,6swe.2.1211,train,False
7715,6swe.2.1212,train,False
7716,6swe.2.1213,train,False
7717,6swe.2.1214,train,False
7718,6swe.2.1215,train,False
7719,6swe.2.1216,train,False
7720,6swe.2.1217,train,False
7721,6swe.2.1218,train,False
7722,6swe.2.1219,train,False
7723,6swe.2.1220,train,False
7724,6swe.2.1221,train,False
7725,6swe.2.1222,train,False
7726,6swe.2.1223,train,False
7727,6swe.2.1224,train,False
7728,6swe.2.1225,train,False
